id,state_id,city,klan_number,nickname,notes,latitude,longitude,year
1056,94,Lawrence County,14,Lawrence Kounty Klan,Reported to have received its charter in 1924,38.6232686,-82.5185837,1924
1057,94,Cambridge,16,Guernsey County,No Notes,40.031183,-81.5884561,1931
1058,94,Wyandotte County,22,Wyandotte County Klan,No Notes,40.883335,-83.31472,1924
1059,94,Dayton,23,Montgomery County Klan,No Notes,39.7589478,-84.1916069,1923
1060,94,Summit County,24,Not Named,No Notes,41.0918991,-81.5596427,1925
1061,94,Akron,27,Summit County Klan,No Notes,41.0814447,-81.5190053,1931
1062,94,Crawford County,28,Not Named,No Notes,40.8268068,-82.9931607,1931
1063,94,Franklin County,29,Not Named,Operated out of Columbus and Franklin County,40.0154745,-82.9931607,1931
1064,94,Salinesville,32,Columbiana County Klan,No Notes,40.6225623,-80.8378609,1923
1065,94,Licking County,33,Not Named,"Operated out of Newark, OH as well",40.1460895,-82.4752757,1931
1066,94,Ashland,36,Not Named,No Notes,40.8686675,-82.3182178,1926
1067,94,Smithfield,38,Jefferson County,No Notes,40.2709027,-80.7814725,1925
1068,94,Tuscarawas County,41,Not Named,"Operated out New Philadelphia, OH as well",40.3978972,-81.4278984,1924
1069,94,Newark,33,Not Named,No Notes,40.0581205,-82.4012642,1929
1070,94,Wayne County,43,Not Named,"Operated out of Wooster, OH",40.7588598,-81.9534815,1931
1071,94,Lake County,48,Not Named,No Notes,41.7112668,-81.2455855,1924
1072,94,Marion,53,Not Named,No Notes,40.5886699,-83.1285242,1924
1073,94,Lima,55,Allen County Klan,No Notes,40.742551,-84.1052256,1927
1074,94,Middleport,57,Meigs County Klan,No Notes,39.0017452,-82.0487525,1927
1075,94,Springfield,59,Clark County Klan,No Notes,39.9242266,-83.8088171,1931
1076,94,Canton,62,William McKinley Klan,No Notes,40.7989473,-81.378447,1926
1077,94,Miami County,63,Not Named,No Notes,40.081473,-84.1857115,1925
1078,94,Geneva Unit,69,Ashtabula Klan,No Notes,40.4172871,-82.907123,1925
1079,94,Trumbull County,70,Not Named,No Notes,41.3064984,-80.7214417,1923
1080,94,Hubbard,70,Montgomery County Klan,No Notes,41.1564463,-80.569239,1924
1081,94,Mercer County,74,Not Named,No Notes,40.5940548,-84.6897495,1924
1082,94,Mansfield,75,Not Named,Operated throughout Richland County,40.75839,-82.5154471,1929
1083,94,Mansfield,76,Richland County,No Notes,40.75839,-82.5154471,1927
1084,94,Fayette County,77,Not Named,No Notes,39.57,-83.42083,1924
1085,94,Martin's Ferry,79,Kaplina Klan,No Notes,40.0959055,-80.724526,1924
1086,94,Ross County,91,Not Named,No Notes,39.3294895,-83.0595423,1924
1087,94,Lorain,92,Lorain County Klan,No Notes,41.452819,-82.1823746,1931
1088,94,Massillon,95,Not Named,No Notes,40.7967244,-81.5215093,1932
1089,94,Toledo,96,Lucas County,Replaced by chapter 206,41.6639383,-83.555212,1928
1090,94,Hancock County,98,Not Named,No Notes,41.0273131,-83.6773928,1931
1091,94,Clinton,100,Klinton Klan,No Notes,40.9267224,-81.6304022,1924
1093,94,Bowling Green,107,Wood County,No Notes,41.3747744,-83.6513229,1925
1094,94,Fremont,109,Sandusky County,No Notes,41.3503303,-83.1218634,1932
1095,94,Crooksville,115,Perry County Klan,No Notes,39.7689572,-82.0920868,1931
1096,94,Orrville,119,Not Named,No Notes,40.8436663,-81.7640212,1924
1097,94,Cincinnati,120,Fairmont Klan,No Notes,39.1031182,-84.5120196,1926
1098,94,Cincinnati,120,Central Klan,No Notes,39.1031182,-84.5120196,1925
1099,94,Linwood,123,Not Named,Operated in Cincinnati. Was also known as the Linwood Klan,39.1208321,-84.4133272,1927
1100,94,Norwood,126,Not Named,No Notes,39.1644798,-84.4542798,1931
1101,94,Hamilton County,127,Sycamore Symmes Klan,Klavern name taken from two townships in the county,39.2355447,-84.564147,1926
1102,94,Sebring,130,Osborne Klan,No Notes,40.9228363,-81.0189816,1925
1103,94,Lake County,134,Garfield Klan,No Notes,41.7112668,-81.2455855,1930
1104,94,Fostoria,135,Not Named,No Notes,41.156998,-83.4168702,1931
1105,94,Champion,136,Trumbull County,No Notes,41.3000564,-80.8498076,1930
1106,94,Minerva,141,Tri-County Klan,Supposedly chartered only a short time before March 1926,40.7297816,-81.1053764,1926
1107,94,Hillsboro,142,Highland Klan,Operated out of Hillsboro,39.205833,-83.613889,1930
1108,94,Cuyahoga County,143,Cuyahoga County Klan,Operated in Cleveland as well,41.433923,-81.67582,1931
1109,94,Conneaut,144,Weygandt Klan,No Notes,41.9475551,-80.5542409,1926
1110,94,Cleveland,148,Cuyahoga Falls Klan,Reorganized in early 1924,41.49932,-81.6943605,1926
1111,94,East Liverpool,156,Not Named,No Notes,40.6186756,-80.5772928,1926
1112,94,Salem,163,Not Named,No Notes,40.9008923,-80.8567501,1926
1113,94,Hamilton,167,Fort Hamilton Klan,No Notes,39.3995008,-84.5613355,1931
1114,94,Middletown,168,Not Named,No Notes,39.5150576,-84.3982763,1932
1115,94,Youngstown,173,Not Named,No Notes,41.0997803,-80.6495194,1931
1116,94,Toledo,174,Commander Perry Klan,No Notes,41.6639383,-83.555212,1926
1117,94,Bellaire,183,Captina Klan,No Notes,40.0161843,-80.7423054,1930
1118,94,Warren,186,Trumbull County Klan,"Also operated in East Liverpool, OH",41.2375569,-80.8184166,1929
1119,94,Nelsonville,187,Not Named,No Notes,39.458681,-82.2318156,1931
1120,94,Barberton,191,Not Named,No Notes,41.012833,-81.6051221,1931
1121,94,Niles,194,Not Named,No Notes,41.1828353,-80.765358,1931
1122,94,Dayton,195,Montgomery County Klan,No Notes,39.7589478,-84.1916069,1931
1123,94,Lewisburg,195,Not Named,No Notes,39.8461629,-84.5396736,1932
1124,94,Garfield Heights,203,Not Named,Operated in Cleveland,41.4169974,-81.6059581,1931
1125,94,West Alexandria,205,Twin Valley Klan,No Notes,39.7444973,-84.5321727,1929
1126,94,Toledo,206,Lucas County,"Gets charter, replacing klavern number 96 located in Lucas County.",41.6639383,-83.555212,1928
1127,94,Cincinnati,211,Northwestern Klan,No Notes,39.1031182,-84.5120196,1931
1128,94,Canton,212,Not Named,No Notes,40.7989473,-81.378447,1931
1129,94,Toledo,214,Ft. Meigs Klan,No Notes,41.6639383,-83.555212,1929
1130,94,Cleveland,216,Northeast Klan,"Chartered three years ago according to sources, circa 1931. Operated in Chagrin Falls.",41.49932,-81.6943605,1930
1131,94,Dayton,218,Air City Klan,"Referred to as the ""baby klan""",39.7589478,-84.1916069,1930
1132,94,Brookfield,220,Wheeler Klan,"Named for Wayne B. Wheeler, of the Anti-Saloon League, and charted on 6 February 1931",41.2406117,-80.5578504,1931
1133,94,Cleveland,221,Thomas Heflin Klan,No Notes,41.49932,-81.6943605,1931
1134,94,London,222,Madison County Klan,"Chartered September 13, 1931",39.8864493,-83.4482529,1931
1135,94,Springfield,223,Tecumseh Klan,No Notes,39.9242266,-83.8088171,1932
1136,94,Cleveland,226,Not Named,No Notes,41.49932,-81.6943605,1935
1137,95,Oklahoma City,1,Not Named,No Notes,35.4675602,-97.5164276,1922
1138,95,Tulsa,2,Not Named,No Notes,36.1539816,-95.992775,1922
1139,95,Muskogee,3,Not Named,No Notes,35.7478769,-95.3696909,1921
1140,95,Okmulgee,4,Not Named,No Notes,35.6234367,-95.9605502,1922
1141,95,El Reno,4,Not Named,No Notes,35.5322741,-97.9550493,1922
1142,95,Enid,5,Not Named,No Notes,36.3955891,-97.8783911,1922
1143,95,Drumright,6,Not Named,No Notes,35.9884013,-96.6011294,1922
1144,95,Avant,7,Not Named,No Notes,36.4895323,-96.0622187,1922
1145,95,Caney,8,Not Named,No Notes,34.2323125,-96.2141563,1922
1146,95,Morris,9,Not Named,No Notes,35.6076028,-95.8602699,1922
1147,95,Beggs,11,Castile Klan,No Notes,35.7425976,-96.0702731,1921
1148,95,Chickasha,12,Not Named,No Notes,35.052565,-97.9364326,1922
1149,95,Ponca City,13,Not Named,No Notes,36.706981,-97.0855948,1923
1150,95,McAlester,14,Not Named,No Notes,34.9334298,-95.7697131,1922
1151,95,El Reno,15,Not Named,No Notes,35.5322741,-97.9550493,1926
1152,95,Wilson,18,Not Named,No Notes,34.1620385,-97.4258551,1921
1153,95,Guthrie,19,Not Named,No Notes,35.878937,-97.4253185,1921
1154,95,Bartlesville,20,Not Named,No Notes,36.7473114,-95.9808179,1922
1155,95,Weleetka,22,Running Water Klan,No Notes,35.3356496,-96.1363921,1922
1156,95,Healdton,23,Not Named,No Notes,34.2331475,-97.4878023,1922
1157,95,Henryetta,24,Not Named,No Notes,35.4398261,-95.9819429,1921
1158,95,Ada,27,Not Named,No Notes,34.774531,-96.6783449,1921
1159,95,Dewey,29,Not Named,No Notes,36.7959193,-95.9355387,1922
1160,95,Garber,30,Not Named,No Notes,36.4369786,-97.5856053,1923
1161,95,Claremore,34,Not Named,No Notes,36.3125963,-95.61609,1923
1162,95,Skiatook,35,Not Named,No Notes,36.3684245,-96.0013847,1922
1163,95,Sulphur,38,Not Named,No Notes,34.5078669,-96.9683498,1923
1164,95,Roff,39,George B. Kimbro Jr. Klan,No Notes,34.6275878,-96.8408469,1922
1165,95,Hugo,40,Not Named,No Notes,34.01066,-95.5096821,1922
1166,95,Antlers,41,Not Named,No Notes,34.231212,-95.6202476,1922
1167,95,Durant,42,Not Named,Also referred to as klavern number 41,33.9924186,-96.3971233,1921
1168,95,Wagoner,43,Not Named,No Notes,35.9595442,-95.3694116,1922
1169,95,Blackwell,44,Not Named,No Notes,36.8044767,-97.2828207,1922
1170,95,Temple,48,Not Named,No Notes,34.2720338,-98.235878,1924
1171,95,Britton,52,Not Named,No Notes,35.56305,-97.527432,1922
1172,95,Nowata,54,Nowata Klan,No Notes,36.700645,-95.6380341,1922
1173,95,Chelsea,55,Not Named,No Notes,36.535647,-95.432474,1922
1174,95,Devol,56,Not Named,No Notes,34.1959244,-98.5900596,1922
1175,95,Seminole,57,Not Named,No Notes,35.2245201,-96.670573,1922
1176,95,Pawhuska,60,Not Named,No Notes,36.6678426,-96.3372309,1922
1177,95,Pryor,63,Pryor Creek Klan,No Notes,36.3084275,-95.3169136,1922
1178,95,Lawton,64,Not Named,No Notes,34.6035669,-98.3959291,1922
1179,95,Locust Grove,65,Not Named,No Notes,36.2000936,-95.1677401,1922
1180,95,Wapanucka,66,Bromide Klan,No Notes,34.373981,-96.4244425,1922
1181,95,Comanche,72,Not Named,No Notes,34.3689747,-97.963924,1922
1182,95,Cherokee,73,Not Named,No Notes,36.7544746,-98.3567403,1923
1183,95,Elmer,75,Not Named,No Notes,34.4811873,-99.3509205,1922
1184,95,Wynona,78,Not Named,No Notes,36.5461806,-96.3272344,1923
1185,95,Atoka,80,Not Named,No Notes,34.3859257,-96.1283252,1922
1186,95,Elk City,82,Not Named,No Notes,35.4119944,-99.4042592,1924
1187,95,Ramona,83,Not Named,No Notes,36.5303696,-95.9235998,1922
1188,95,Allen,84,Not Named,No Notes,34.8789766,-96.4125075,1923
1189,95,Yale,85,Not Named,No Notes,36.1142305,-96.6991933,1922
1190,95,Poteau,88,Not Named,No Notes,35.0537094,-94.6235579,1922
1191,95,Hollis,92,Not Named,No Notes,34.6883948,-99.9120456,1922
1192,95,Newkirk,94,Not Named,No Notes,36.8822549,-97.0533717,1924
1193,95,Cushing,97,Not Named,No Notes,35.9850639,-96.76697,1924
1194,95,Salpulpa,100,Not Named,No Notes,35.9987007,-96.1141664,1924
1195,95,Haileyville,101,Hale-Hart Klan,No Notes,34.8545426,-95.5822044,1922
1196,95,Muldrow,101,Not Named,No Notes,35.4062034,-94.5988306,1922
1197,95,Kaw City,106,Kaw City Klan,No Notes,36.7668466,-96.8672668,1923
1198,95,Broken Arrow,107,Not Named,No Notes,36.060949,-95.7974526,1922
1199,95,Jenks,108,Not Named,No Notes,36.0228734,-95.9683278,1922
1200,95,Idabel,115,Not Named,No Notes,33.8956647,-94.8263281,1922
1201,95,Spiro,120,Not Named,No Notes,35.2412073,-94.619944,1923
1202,95,Watonga,128,Not Named,No Notes,35.8447654,-98.413128,1923
1203,95,Kiefer,129,Creek County Klan,No Notes,35.9448155,-96.065275,1931
1204,95,Vinita,130,Not Named,"Began ""nearly three years ago,"" according to the INH",36.6386937,-95.1541339,1923
1205,95,Perry,131,Not Named,No Notes,36.2894855,-97.2880983,1922
1206,95,Boswell,132,Not Named,No Notes,34.0273209,-95.8691422,1922
1207,95,Bennington,133,Not Named,No Notes,34.0045412,-96.0377597,1922
1208,95,Portland,137,Not Named,No Notes,34.7254556,-95.9128611,1930
1209,95,Caddo,138,Not Named,No Notes,34.1267595,-96.2633229,1922
1210,95,Tonkawa,140,Not Named,No Notes,36.6783679,-97.3100441,1923
1211,95,Wakita,143,Not Named,No Notes,36.8833603,-97.9220032,1926
1212,95,Hobart,146,Twin Elk Klan,No Notes,35.0295009,-99.0931317,1922
1213,95,Quinton,147,Not Named,No Notes,35.1228754,-95.3710855,1922
1214,95,Heavener,149,Not Named,No Notes,34.8955218,-94.6030084,1922
1215,95,Grove,156,Grove Klan,No Notes,36.5936863,-94.7691186,1923
1216,95,Cleveland,157,Not Named,No Notes,36.3100688,-96.4641886,1923
1217,95,Mangum,164,Not Named,No Notes,34.8720044,-99.5042561,1922
1218,95,Coweta,165,Not Named,No Notes,35.9517674,-95.650814,1923
1219,95,Pawnee,167,Not Named,No Notes,36.3378321,-96.8039232,1923
1220,95,Minco,177,Minco Klan,No Notes,35.3128371,-97.9444913,1923
1221,95,Hennessey,178,Not Named,No Notes,36.1092046,-97.8986675,1922
1222,95,Chattanooga,180,Not Named,No Notes,34.4228593,-98.6564522,1923
1223,95,Britton,188,Not Named,No Notes,35.56305,-97.527432,1923
1224,95,Oilton,191,Not Named,No Notes,36.0845119,-96.5836317,1922
1225,95,Shamrock,193,Not Named,No Notes,35.910069,-96.583905,1922
1226,95,Kiowa,197,Not Named,No Notes,34.7206515,-95.8991586,1923
1227,95,Carnegie,201,Not Named,"Operated in Bokchito, OK as well",35.1036699,-98.6036735,1923
1228,95,Checotah,203,Not Named,No Notes,35.4700993,-95.5230356,1923
1229,95,Stillwater,215,Not Named,No Notes,36.1156071,-97.0583681,1922
1230,95,Ringling,228,Not Named,No Notes,34.1784265,-97.5925265,1922
1231,95,Waukomis,237,Not Named,No Notes,36.2803128,-97.8981133,0
1232,95,Camargo,243,Not Named,No Notes,36.0172666,-99.2892719,1923
1233,95,Billings,248,Not Named,No Notes,36.5289239,-97.4439362,1923
1234,95,Anadarko,249,Not Named,No Notes,35.072562,-98.2436625,1924
1235,95,Binger,257,Not Named,No Notes,35.3089454,-98.3420014,1923
1236,95,Ames,265,Not Named,No Notes,36.2458685,-98.1853448,1926
1237,95,Tuskahoma,267,Not Named,No Notes,34.6178786,-95.2766344,1926
1238,95,McCurtain,274,Not Named,No Notes,35.1498196,-94.9707891,1923
1239,95,Shidler,280,Not Named,No Notes,36.7819849,-96.6611377,1925
1240,96,Portland,1,Luther Powell Klan,No Notes,45.5230622,-122.6764816,1923
1241,96,Astoria,2,Pacific Klan,No Notes,46.1878841,-123.8312534,1922
1242,96,Pendleton,4,Not Named,No Notes,45.672075,-118.7885967,1921
1243,96,Roseburg,5,Umpqua Klan,No Notes,43.216505,-123.3417381,1922
1244,96,Tillamook,8,Not Named,No Notes,45.4562158,-123.8440137,1922
1245,96,Grants Pass,9,Not Named,No Notes,42.438889,-123.328333,1931
1246,96,Ashland,10,Not Named,No Notes,42.191389,-122.700833,1924
1247,96,Kent,13,King County Klan,No Notes,45.1945544,-120.6922096,1931
1248,96,La Grande,14,Not Named,No Notes,45.3245771,-118.0877188,1923
1249,96,Ranier,15,Ranier Klan,No Notes,46.0890015,-122.9359439,1923
1250,96,Mill City,18,Not Named,No Notes,44.7540106,-122.4781385,1924
1251,96,The Dalles,19,Not Named,No Notes,45.5945645,-121.1786823,1923
1252,96,Sherwood,20,Not Named,No Notes,45.3565074,-122.840098,1923
1253,96,Santiam,22,Not Named,No Notes,44.7726951,-122.7060818,1923
1254,96,Newberg,24,Wallace Klan,No Notes,45.3001178,-122.9731565,1923
1255,96,Riddle,26,Not Named,No Notes,42.9509507,-123.3642332,1923
1256,96,Veronia,30,Not Named,No Notes,45.8587228,-123.1928926,1924
1257,96,Wallowa County,35,Wallowa County Klan,No Notes,45.592984,-116.9717994,1924
1258,96,Scio,38,Not Named,No Notes,44.7048445,-122.8492562,1924
1259,96,Powers,44,Green Mountain Klan,No Notes,42.8834435,-124.073152,1930
1260,96,Freewater,54,Not Named,No Notes,45.9762245,-118.4030196,1926
1261,96,Cottage Grove,55,Cottage Grove Klan,No Notes,43.797623,-123.0595246,1931
1262,96,Portland,57,Rose City Klan,No Notes,45.5230622,-122.6764816,1927
1263,97,York County,1,Red Lion Klan,No Notes,39.9512496,-76.7336521,1923
1264,97,Homestead,1,Homestead Klan,No Notes,40.4059025,-79.9119948,1923
1265,97,Wrightsville,1,Not Named,No Notes,40.0256531,-76.5299655,1923
1266,97,Turtle Creek,1,Not Named,No Notes,40.4059022,-79.8250479,1923
1267,97,Pittsburgh,1,Not Named,No Notes,40.4406248,-79.9958864,1923
1268,97,Lancaster,1,Not Named,No Notes,40.0378755,-76.3055144,1923
1269,97,Roscoe,1,Not Named,No Notes,40.0795178,-79.8656017,1923
1270,97,Sharon,1,Not Named,No Notes,41.2331116,-80.4934035,1922
1271,97,Reynoldsville,1,Not Named,No Notes,41.0970071,-78.8886436,1923
1272,97,Sewickley,1,Not Named,No Notes,40.5364846,-80.1844243,1923
1273,97,Millvale,1,Not Named,No Notes,40.480069,-79.9783862,1923
1274,97,Harrisburg,1,Not Named,No Notes,40.2731911,-76.8867008,1923
1275,97,Gettysburg,1,Not Named,No Notes,39.8309293,-77.2310955,1924
1276,97,Burgettstown,1,Not Named,No Notes,40.3820132,-80.3928423,1924
1277,97,South Fork,1,Not Named,No Notes,40.3672962,-78.7914107,1924
1278,97,Nanty-Glo,1,Not Named,No Notes,40.4722936,-78.8333571,1924
1279,97,Commodore,1,Not Named,No Notes,40.7131207,-78.9433646,1924
1280,97,Philadelphia,1,Liberty Klan,No Notes,39.9525839,-75.1652215,1923
1281,97,Rochester,1,Not Named,No Notes,40.7022882,-80.2864509,1922
1282,97,Bristol,1,Not Named,No Notes,40.1006661,-74.8518311,1926
1283,97,Youngblood,2,Keystone State Klan,No Notes,41.3257497,-75.9316887,1923
1284,97,Leechburg,2,Not Named,No Notes,40.62701,-79.6056012,1923
1285,97,Beaver,3,Not Named,No Notes,40.6953437,-80.3047846,1924
1286,97,Greenburg,3,Not Named,"lair Klan, ""chartered a year ago""",40.3014581,-79.5389289,1924
1287,97,Dunbar,4,Not Named,No Notes,39.9778528,-79.6144835,1923
1288,97,Apollo,5,Not Named,No Notes,40.5814546,-79.5664333,1923
1289,97,Woodlawn,5,Beaver County Klan,No Notes,40.0400976,-76.3296818,1924
1290,97,Philadelphia,5,Old Glory Klan,No Notes,39.9525839,-75.1652215,1926
1291,97,Pittsburgh,5,Not Named,No Notes,40.4406248,-79.9958864,1923
1292,97,Bentleyville,6,Pigeon Creek Klan,No Notes,40.1167387,-80.0083855,1924
1293,97,McKeesport,7,Not Named,No Notes,40.3470671,-79.8641232,1923
1294,97,Allegheny,7,Not Named,"Operated throughout Pittsburgh. Reportedly had 1,500 members in 1925-1926",40.4450813,-80.0087746,1925
1295,97,Osterberg,8,Not Named,No Notes,40.1695228,-78.5202946,1925
1296,97,Johnstown,9,Not Named,No Notes,40.3267407,-78.9219698,1930
1297,97,New Kensington,10,Paul Winter Klan,No Notes,40.5697892,-79.7647705,1926
1298,97,Rochester,15,Junction City Klan,Also operated out of Ellwood City borough and throughout Beaver County.,40.7022882,-80.2864509,1923
1299,97,Mount Pleasant,21,Lincoln Klan,No Notes,40.1489607,-79.5411497,1923
1300,97,Allentown,22,Lehigh Klan,No Notes,40.6084305,-75.4901833,1923
1301,97,Middletown,23,Not Named,No Notes,40.199814,-76.7310806,1925
1302,97,Clairton,24,Not Named,No Notes,40.292292,-79.881715,1924
1303,97,Wellsboro,24,Alpha Klan,No Notes,41.7486838,-77.3005304,1926
1304,97,Lawrence,25,Not Named,"Reportedly had 1,630 members in 1925-1926. Operated out of New Castle, PA as well",40.306556,-80.1221585,1925
1305,97,Swissvale,26,Not Named,No Notes,40.4236801,-79.8828275,1926
1306,97,Harveyville,27,Huntington Valley Klan,"Chartered 10 months ago, circa March 1928",41.2139718,-76.2460448,1928
1307,97,Punxsutawney,27,Not Named,"Operated out of Jefferson, PA as well. Reportedly had 1,120 members in 1925-1926.",40.9436753,-78.9708668,1925
1308,97,Turtle Creek,29,Not Named,"Reportedly had 26 members in 1933. Operated out of Westmoreland, PA",40.4059022,-79.8250479,1933
1309,97,West Newton,31,Yough Valley Klan,No Notes,40.2097933,-79.7669884,1927
1310,97,Pittsburgh,32,Central Klan,Operated out of Allegheny County. Reportedly had 791 members in 1925-1926.,40.4406248,-79.9958864,1924
1311,97,Dayton,33,Not Named,No Notes,40.8803431,-79.241983,1924
1312,97,Reynoldsville,34,Not Named,No Notes,41.0970071,-78.8886436,1928
1313,97,Vandergrift,35,Not Named,No Notes,40.6028434,-79.5647667,0
1314,97,Connellsville,36,Colonel Crawford Klan,No Notes,40.0178522,-79.5894828,1924
1315,97,Scottdale,37,Not Named,No Notes,40.1003506,-79.5869834,0
1316,97,Charleroi,41,Not Named,No Notes,40.1378499,-79.8981035,1924
1317,97,Harrisburg,42,Not Named,No Notes,40.2731911,-76.8867008,1931
1318,97,Pittsburgh,44,Myotha Klan,"Operated in Donora, PA as well.",40.4406248,-79.9958864,1924
1319,97,Summerville,45,Not Named,No Notes,41.1161758,-79.1867053,1926
1320,97,Phoenixville,46,Wayne County Klan,,40.1303822,-75.5149128,1926
1321,97,Latrobe,46,Not Named,No Notes,40.315,-79.381111,1926
1322,97,Carnegie,47,Carnegie Klan,Celebrated its third birthday in 1926. Reportedly had 970 members in 1925-1926. Was active in Allegheny County (Pittsburgh).,40.406944,-80.086667,1926
1323,97,DuBois,53,Not Named,"Reportedly the Clearfield (Dubois) klavern had 1,053 members in 1925-1926.",41.1210115,-78.7583257,1926
1324,97,Homestead,54,Not Named,reportedly had 828 members in 1925-1926,40.4059025,-79.9119948,1925
1325,97,Coraopolis,56,Not Named,No Notes,40.5184013,-80.1667247,0
1326,97,Elderton,59,Not Named,No Notes,40.6950649,-79.3414291,1926
1327,97,Jefferson,60,Not Named,"Operated out of Brookville, PA and had 856 members in 1925-1926",40.2911809,-79.9319942,1925
1328,97,Kittanning,62,Not Named,"Got charter with 1,400 members. Connected with klavern number 416. Reported membership in 1925-1926 was 1,146.",40.816453,-79.5219893,1925
1329,97,Allegheny County,63,Not Named,"Went from 1,005 members in 1925-1926 to 20 members in 1933. Operated primarily in the Short Hills area.",40.4450813,-80.0087746,1925
1330,97,Nantyglo,64,American Klan,No Notes,40.4722936,-78.8333571,1925
1331,97,Wilkinsburg,73,Not Named,Had 794 members through 1925-1926.,40.4417355,-79.8819942,1925
1332,97,Hazelwood,82,Victory Klan,No Notes,40.4117223,-79.9444526,1925
1333,97,Cambria County,89,Not Named,"Reported had 1,775 members through 1925-1926. Operated primarily out of Johnstown.",40.4894231,-78.7476208,1925
1334,97,Indiana,99,Not Named,No Notes,40.6214551,-79.1525349,1926
1335,97,Dusquesne,100,Not Named,No Notes,40.3814581,-79.8597708,0
1336,97,Lock Haven,113,Not Named,No Notes,41.1370133,-77.4469263,1926
1337,97,Lewistown,114,Not Named,Also operated throughout Mifflin County,40.5992395,-77.571382,1927
1338,97,Altoona,117,Not Named,"Had 2,805 members through 1925-1926.",40.5186809,-78.3947359,1925
1339,97,Chambersburg,119,Not Named,"Also had a presence in Franklin, PA. Went from 817 members in 1925-1926 to 70 members in 1933.",39.9375911,-77.6611022,1925
1340,97,Cambria,121,Not Named,"Had 815 members in 1925-1926. Was active in  Barnesboro, PA -- a now defunct borough.",40.4894231,-78.7476208,1925
1341,97,Uniontown,128,Not Named,Operated in Fayette County. Went from 817 members in 1925-1926 to 52 members in 1933.,39.900076,-79.7164326,1933
1342,97,Tarentinn,129,Eureka Klan,No Notes,40.6014555,-79.7597709,1934
1343,97,Everett,133,Not Named,No Notes,40.0114711,-78.3733484,1926
1344,97,Allegheny County,136,William Penn Klan,No Notes,40.4450813,-80.0087746,0
1345,97,Oil City,140,Not Named,"Active in Venango County. Had 1,235 members in 1925-1926.",41.4339484,-79.7064413,1925
1346,97,Leechburg,143,Not Named,No Notes,40.62701,-79.6056012,0
1347,97,Scranton,145,Not Named,No Notes,41.408969,-75.6624122,1927
1348,97,Bethlehem,151,Not Named,Celebreated eighth anniversary in 1932,40.6259316,-75.3704579,1931
1349,97,Bethlehem,152,Not Named,No Notes,40.6259316,-75.3704579,1931
1350,97,East Liberty,153,Not Named,No Notes,40.4643479,-79.926266,1929
1351,97,Braddock,154,Keystone State Klan,No Notes,40.4034024,-79.8683824,1928
1352,97,Weissport,155,Gratten Hutten Klan,No Notes,40.8288549,-75.7015297,1927
1353,97,Bethlehem,157,Not Named,No Notes,40.6259316,-75.3704579,1925
1354,97,Vanderbilt,160,Not Named,No Notes,40.0331301,-79.6614284,1935
1355,97,Windber,162,Defender Klan,No Notes,40.2397986,-78.8350223,1925
1356,97,Smith's Ferry,166,Midland Klan,Celebrated sixth anniversary in 1929,40.662324,-80.4939264,1927
1357,97,Ridgeway,186,Not Named,Gets charter in 1926,41.4203391,-78.7286388,1926
1358,97,Clearfield County,187,Not Named,No Notes,40.9519685,-78.5660852,1931
1359,97,Meadeville,195,Not Named,No Notes,41.6414438,-80.1514484,1930
1360,97,Slate Run,199,Not Named,No Notes,41.470994,-77.500919,1926
1361,97,Bethlehem,202,Not Named,No Notes,40.6259316,-75.3704579,1928
1362,97,Williamsport,205,Calvin R. Butler Klan,Operated throughout Lycoming County. Went from 827 members in 1925-1926 to 42 members in 1933.,41.2411897,-77.0010786,1931
1363,97,Titusville,208,Colonel Drake Klan,Operated in Crawford County. Went from 88 members in 1926 to 4-5 members in 1932,41.6270036,-79.6736631,1926
1364,97,Slatington,210,Not Named,"Operated in Schnecksville (Lehigh) as well. In 1933, had 23 members.",40.7526123,-75.6062105,1928
1365,97,Schnecksville,210,Not Named,No Notes,40.6749111,-75.6178991,1932
1366,97,Wellsboro,213,Alpha Klan,"Operated in Wilkes Barre, PA as well",41.7486838,-77.3005304,1927
1367,97,Delaware County,234,Red Star Klan,"Operated in Chester, Ardmore, and throughout Montgomery County. Had 25 members in 1933",39.907793,-75.3878525,1930
1368,97,Schkuylkill,236,Haven Klan,Also known as St. Paul's Klan. Had 44 members in 1933.,40.6873058,-76.1783739,1931
1369,97,Montgomery County,239,Hickory Hill Klan,"Operated in Worcester and Norristown. Went from 1,831 members in 1925-1926 to 26 members in 1933",40.2290075,-75.3878525,1927
1370,97,Susquehanna,241,Not Named,No Notes,41.9436071,-75.5991789,1934
1371,97,Towanda,247,Not Named,No Notes,41.767575,-76.4427188,1927
1372,97,Clearfield County,252,Caleb Lee Klan,Operated in Frackville. Celebrated 8th anniversary in 1932.,40.9519685,-78.5660852,1932
1373,97,Coatesville,253,Not Named,No Notes,39.9831616,-75.8238355,1929
1374,97,Bradford,255,Lester C. Kiser Klan,No Notes,41.9564953,-78.649163,1927
1375,97,Phoenixville,256,Bonnie Brae Klan,Actve in Spring City and the areas between Phoenixville. Celebrated 5th anniversary of charter on 28 Mar 32,40.1303822,-75.5149128,1932
1376,97,Hummelstown,257,Golden Rule Klan,No Notes,40.2653681,-76.7083033,1932
1377,97,West Chester,258,Not Named,No Notes,39.9606643,-75.6054882,1932
1378,97,Chester,260,Not Named,Reportedly founded by 1938.,39.849557,-75.3557457,1938
